case_id,case_length,n_resources,mean_inter_event_minutes,max_inter_event_minutes,n_weekend_events,first_event_hour,last_event_hour,duration_hours
189307,3,1,0.24773333333333333,0.4938666666666667,3,12,12,0.008257777777777779
189310,3,1,0.2886166666666667,0.57565,3,13,13,0.009620555555555556
189313,3,1,0.32764166666666666,0.6507166666666666,3,13,13,0.010921388888888888
189316,27,6,549.5054634615385,9969.99555,3,13,11,238.11903416666667
189319,3,1,0.30794166666666667,0.6104666666666667,3,13,13,0.010264722222222224
189322,3,1,0.2927166666666667,0.5803833333333334,3,13,14,0.009757222222222221
189325,31,10,1478.3318544444444,29647.678066666664,7,14,9,739.1659272222222
189328,58,11,929.9557002923976,10176.920533333332,3,14,9,883.4579152777778
189331,26,5,852.9230006666667,11093.792333333335,4,14,10,355.3845836111111
189334,6,2,227.25276666666667,1133.8492,3,14,9,18.937730555555557
189337,3,1,0.38116666666666665,0.7581166666666667,3,15,15,0.012705555555555557
189340,22,8,261.862226984127,1460.3930833333334,3,15,10,91.65177944444444
189343,60,8,907.1456067796611,11393.635916666668,8,15,19,892.0265133333332
189346,3,1,0.33391666666666664,0.6643833333333333,3,15,15,0.011130555555555555
189349,15,2,185.96945476190473,1121.1061166666666,4,15,11,43.39287277777778
189352,3,1,0.28282500000000005,0.5631,3,15,15,0.0094275
189355,3,1,0.234875,0.46828333333333333,3,15,15,0.007829166666666667
189358,23,5,72.71984772727274,1052.7542333333333,3,16,18,26.663944166666663
189361,37,7,2029.7433407407407,26039.14645,6,16,10,1217.8460044444446
189364,6,2,208.42334,1037.0379,3,16,9,17.368611666666666
189367,16,2,91.37581333333334,1038.2018833333334,3,16,15,22.843953333333335
189370,3,1,0.2927166666666666,0.5830833333333333,3,18,18,0.009757222222222221
189373,26,5,177.17138933333337,1500.1913,3,18,20,73.82141222222222
189376,111,22,652.9619042424243,10349.116683333334,10,18,15,1197.0968244444443
189379,6,2,171.08761333333334,853.9874833333334,3,19,9,14.257301111111111
189382,6,2,169.52222666666665,846.2694666666666,3,19,9,14.126852222222222
189385,3,1,0.3207583333333333,0.6377666666666666,3,19,19,0.010691944444444445
189388,3,1,0.38730000000000003,0.7709833333333334,3,19,20,0.01291
189391,99,13,477.27472346938765,15360.872683333333,3,20,7,779.5487149999999
189394,16,3,825.8854111111111,11475.83575,4,20,10,206.47135277777778
189397,57,13,992.9320071428572,12417.501416666666,6,20,11,926.7365400000001
189400,6,2,146.71486666666667,732.5496833333333,3,20,9,12.226238888888888
189403,37,9,427.547725925926,9831.791633333334,4,21,13,256.5286355555555
189406,7,2,143.10599444444443,835.2409333333333,4,21,12,14.310599444444446
189409,3,1,0.353525,0.7021999999999999,3,22,22,0.011784166666666667
189412,3,1,0.289275,0.57685,3,22,22,0.0096425
189415,3,1,0.286975,0.5644333333333333,3,22,22,0.009565833333333332
189418,6,2,115.89886333333331,576.3391666666666,3,23,9,9.658238611111111
189421,6,2,110.66204,550.7025,3,23,9,9.221836666666666
189424,6,2,110.17031333333334,548.3132166666667,3,23,9,9.180859444444444
189427,25,5,590.1407729166666,11390.731233333332,0,0,20,236.05630916666667
189430,10,3,4856.719825925926,42936.81786666667,0,0,9,728.5079738888888
189433,6,2,91.56962333333333,456.73089999999996,0,1,9,7.630801944444444
189439,6,2,12.252183333333333,58.81561666666666,0,8,9,1.021015277777778
189442,33,7,496.75209166666673,10184.37305,0,8,9,264.9344488888889
189445,34,5,1658.1033388888889,21008.52738333333,0,9,9,911.9568363888889
189448,3,1,0.29514166666666664,0.5881333333333333,0,9,9,0.009838055555555556
189451,37,6,449.96452870370365,8697.973933333333,0,9,15,269.9787172222222
189454,6,2,11.470403333333334,56.30191666666666,0,10,11,0.9558669444444444
189457,3,1,0.3008833333333333,0.5893499999999999,0,10,10,0.010029444444444445
189460,6,2,7.4982566666666655,34.95803333333333,0,10,11,0.6248547222222222
189463,3,1,0.3046916666666667,0.6041000000000001,0,10,10,0.01015638888888889
189466,45,9,751.8259571969697,11471.88665,2,10,10,551.3390352777777
189469,6,2,9.378639999999999,44.8822,0,11,12,0.7815533333333333
189472,3,1,0.34173333333333333,0.6803833333333333,0,11,11,0.011391111111111112
189475,29,9,1589.203948809524,37045.744900000005,4,11,9,741.6285094444445
189478,54,12,866.676096226415,21372.9128,2,11,9,765.563885
189481,36,8,1275.3395823809524,24565.437866666667,2,11,11,743.9480897222222
189484,6,2,3.0104866666666665,8.8956,0,11,12,0.2508738888888889
189487,6,2,0.61443,1.6522000000000001,0,11,11,0.051202500000000005
189490,58,11,461.1270456140351,11118.410533333334,0,11,18,438.07069333333334
189493,3,1,0.2692083333333333,0.5330166666666667,0,12,12,0.008973611111111111
189496,74,10,413.5282591324201,11354.703166666666,0,12,11,503.12604861111106
189499,8,2,174.16156904761903,983.8983833333333,0,12,8,20.31884972222222
189502,3,1,0.29270833333333335,0.5779833333333334,0,12,12,0.009756944444444445
189505,9,3,158.43774791666664,1036.1471166666665,0,12,9,21.12503305555556
189508,8,3,26.150154761904766,163.36366666666666,0,12,15,3.050851388888889
189511,27,6,1764.8443916666668,31277.071766666668,0,12,9,764.7659030555556
189514,28,5,1280.1289246913582,11330.278666666667,0,12,12,576.0580161111111
189517,22,4,751.5051206349207,11385.737416666667,0,12,11,263.02679222222224
189520,3,1,0.3045083333333333,0.60675,0,12,12,0.010150277777777777
189523,3,1,0.3187916666666667,0.6307333333333334,0,12,12,0.01062638888888889
189526,6,2,2.958913333333333,9.842083333333333,0,13,13,0.2465761111111111
189529,38,7,355.0359711711712,9831.446133333335,0,13,16,218.93884888888888
189532,6,2,2.8338533333333333,11.71625,0,13,13,0.23615444444444442
189535,3,1,0.31779166666666664,0.6331166666666667,0,13,13,0.010593055555555555
189538,6,2,4.017329999999999,18.71515,0,13,13,0.3347775
189541,34,6,428.88909191919186,9847.669966666666,0,13,9,235.88900055555555
189544,57,7,382.5925080357143,10042.413666666665,0,14,11,357.08634083333334
189547,42,6,593.0326085365853,11163.087233333334,0,14,11,405.23894916666666
189550,58,9,254.4973576023392,9698.014416666667,0,14,16,241.77248972222222
189553,54,7,272.6162572327044,11282.848116666666,0,14,15,240.8110272222222
189556,6,2,1.3099433333333335,5.372833333333333,0,14,15,0.10916194444444445
189559,19,3,625.0674166666668,11238.507166666668,0,15,10,187.520225
189562,82,16,761.6679121399178,11226.5752,8,15,11,1028.2516813888888
189565,37,8,1229.4678773148146,11210.355833333333,2,15,9,737.680726388889
189568,3,1,0.4078583333333333,0.8133166666666667,0,15,15,0.013595277777777777
189571,29,4,513.8527095238095,7366.333183333333,0,15,15,239.79793111111113
189574,3,1,0.2910666666666667,0.5805166666666667,0,15,15,0.009702222222222221
189577,6,2,4.545123333333334,20.219383333333333,0,16,16,0.37876027777777777
189580,48,9,420.1841758865249,11215.024166666666,0,16,9,329.1442711111111
189583,24,4,671.5260905797103,11176.147033333335,0,16,9,257.4183347222222
189586,39,9,1201.7313157894737,18341.9162,4,16,9,761.0965
189589,32,8,965.1310069892472,11212.397916666667,2,16,10,498.6510202777778
189592,3,1,0.36162500000000003,0.7181666666666667,0,16,16,0.012054166666666668
189595,8,2,141.72968571428572,805.4561,0,16,9,16.53513
189598,3,1,0.2957083333333333,0.5883833333333333,0,16,16,0.009856944444444444
189601,50,11,526.7038799319728,9581.534966666666,0,17,15,430.1415019444444
189604,3,1,0.32365,0.6388833333333334,0,17,17,0.010788333333333334
189607,12,3,97.91710000000002,999.5801833333334,0,17,11,17.951468333333334
189610,3,1,0.31284999999999996,0.6225166666666666,0,17,17,0.010428333333333335
189613,3,1,0.33300833333333335,0.6629,0,17,17,0.011100277777777777
189616,22,4,730.9220626984126,11083.85355,0,17,9,255.82272194444445
189619,12,3,8.074986363636363,34.1735,0,17,19,1.4804141666666666
189622,20,4,689.7762087719298,11034.555733333335,0,17,20,218.4291327777778
189625,30,7,1488.4167,26172.3606,2,17,17,719.4014050000001
189628,16,4,62.89628666666667,860.7097,0,17,9,15.724071666666667
189631,3,1,0.282525,0.5635166666666667,0,17,17,0.009417499999999999
189634,37,11,1265.0962208333333,15298.398583333334,4,18,9,759.0577324999999
189637,7,2,8.824169444444445,43.905300000000004,0,18,19,0.8824169444444444
189640,3,1,0.37584166666666663,0.7477833333333332,0,18,18,0.012528055555555556
189643,3,1,0.3032333333333333,0.60015,0,18,18,0.010107777777777778
189646,3,1,0.29305,0.57885,0,19,19,0.009768333333333332
189649,24,5,494.1342826086956,5728.66335,0,19,16,189.41814166666668
189652,27,5,496.76272499999993,11032.173633333332,0,19,18,215.2638475
189655,9,2,2.482739583333333,11.335283333333333,0,19,20,0.33103194444444445
189658,3,1,0.32321666666666665,0.63915,0,19,19,0.010773888888888888
189661,20,5,78.78195263157893,895.9159,0,20,20,24.947618333333335
189664,64,13,521.226036772487,10368.211583333332,0,20,15,547.2873386111111
189667,25,6,1832.5148312499998,11366.597583333332,0,20,9,733.0059325
189670,3,1,0.23201666666666668,0.4621,0,20,20,0.007733888888888888
189673,48,12,909.8201787234041,10403.5306,0,20,13,712.6924733333334
189676,3,1,0.32575833333333337,0.6486166666666667,0,20,20,0.01085861111111111
189679,6,2,1.3996733333333333,5.887416666666667,0,20,20,0.11663944444444443
189682,12,3,3995.448072727273,43178.03793333333,0,20,9,732.4988133333334
189685,3,1,0.2904583333333333,0.5791833333333333,0,20,20,0.009681944444444444
189688,38,9,1128.366856306306,10010.393699999999,4,20,20,695.8262280555556
189691,37,7,392.2287921296296,8646.1772,0,21,16,235.33727527777776
189694,3,1,0.27363333333333334,0.5426333333333333,0,21,21,0.009121111111111111
189697,27,7,1688.9207756410256,37079.0279,4,21,9,731.8656694444445
189700,43,9,743.8646765873017,10615.244483333334,4,21,14,520.7052736111111
189703,6,2,140.90411666666665,702.5043833333333,0,21,9,11.742009722222223
189706,3,1,0.32259166666666667,0.6433333333333333,0,21,21,0.010753055555555556
189709,10,3,4873.055014814814,31695.482233333332,0,22,9,730.9582522222222
189712,3,1,0.29180000000000006,0.5688833333333334,0,22,22,0.009726666666666666
189715,63,12,242.2294112903226,6642.42935,0,22,8,250.30372500000001
189718,58,15,447.1364757309941,10297.752116666667,0,22,15,424.7796519444444
189721,6,2,114.75669333333333,571.1167833333333,0,23,9,9.563057777777779
189724,47,16,951.3685231884058,14033.260100000001,2,23,9,729.3825344444444
189727,6,2,98.00258666666666,488.31036666666665,0,0,9,8.166882222222222
189739,35,11,382.7743911764706,4027.13075,0,8,9,216.90548833333335
189742,11,3,61.31808166666667,414.70985,0,9,19,10.219680277777778
189745,25,8,1800.0872472222225,16904.537216666668,2,9,9,720.0348988888888
189748,6,2,17.077146666666664,66.95575,0,9,11,1.4230955555555556
189751,3,1,0.43485,0.8614166666666667,0,9,9,0.014495000000000001
189754,23,5,539.4224106060606,10534.587399999999,0,9,15,197.78821722222224
189757,6,2,14.462733333333336,70.57503333333334,0,9,11,1.2052277777777778
189760,86,15,988.9204425490198,10061.737483333332,12,10,19,1400.9706269444446
189763,22,4,695.6814055555557,10208.949966666667,0,10,13,243.48849194444443
189766,48,6,1683.660092907802,19599.109283333335,0,10,9,1318.8670727777778
189769,72,14,608.1647110328639,10072.173216666668,0,10,10,719.6615747222223
189772,24,5,512.6317376811595,10088.730233333334,0,10,15,196.50883277777777
189775,11,2,0.3978499999999999,1.9476499999999999,0,10,10,0.06630833333333333
189778,10,2,2.5570296296296293,20.583166666666667,0,10,11,0.3835544444444445
189781,22,4,482.5642531746031,5818.1241666666665,0,11,12,168.89748861111113
189784,44,10,1035.1930585271316,10423.392383333332,4,11,9,741.8883586111111
189787,3,1,0.35399166666666665,0.7050833333333333,0,11,11,0.011799722222222222
189790,3,1,0.32903333333333334,0.6559833333333334,0,11,11,0.010967777777777778
189793,6,2,3.5540233333333324,17.342766666666666,0,11,12,0.29616861111111115
189796,34,7,874.7065484848484,10081.628583333333,2,11,12,481.08860166666665
189799,7,2,0.7469277777777777,3.527083333333333,0,12,12,0.07469277777777777
189802,6,2,1.841883333333333,7.0056666666666665,0,12,12,0.1534902777777778
189805,92,18,1358.9275086080586,21430.305816666667,4,12,9,2061.040054722222
189808,3,1,0.4302583333333333,0.8561,0,12,12,0.014341944444444445
189811,48,10,945.2254741134749,22370.099966666665,2,12,9,740.4266213888889
189814,12,3,166.32543787878788,1751.1261666666667,0,12,19,30.492996944444446
189817,10,2,1.2872444444444442,7.9022,0,13,13,0.19308666666666666
189820,22,4,674.3322539682539,9884.436966666666,0,13,9,236.01628888888888
189823,3,1,0.2999583333333333,0.5981833333333333,0,13,13,0.009998611111111111
189826,26,6,854.2115986666666,10396.107716666667,0,13,9,355.92149944444446
189829,55,7,270.1972398148148,10418.520266666666,0,13,16,243.17751583333333
189832,6,2,1.15433,4.418533333333333,0,13,13,0.09619416666666666
189835,6,2,1.1048166666666668,4.380216666666667,0,13,13,0.09206805555555556
189838,6,2,0.6689833333333334,1.4976833333333335,0,13,13,0.05574861111111111
189841,24,5,454.6319797101447,10175.432733333333,0,13,20,174.27559222222223
189844,6,2,1.4271133333333335,5.412016666666667,0,13,14,0.11892611111111112
189847,3,1,0.33730000000000004,0.6697500000000001,0,14,14,0.011243333333333333
189850,3,1,0.34590000000000004,0.68505,0,14,14,0.01153
189853,8,2,1.4391285714285715,7.918266666666667,0,14,14,0.16789833333333332
189856,3,1,0.33989166666666665,0.67685,0,14,14,0.011329722222222222
189859,26,6,636.449814,10373.161716666666,4,14,15,265.1874225
189862,36,7,401.91787904761907,6804.7086,0,15,9,234.4520961111111
189865,22,4,495.17431031746025,10104.143,0,15,20,173.31100861111113
189868,7,2,5.451033333333332,26.62683333333333,0,15,15,0.5451033333333334
189871,37,10,1228.9006620370371,32637.33628333333,0,15,9,737.3403972222222
189874,26,4,981.4302246666666,12831.748266666666,0,16,16,408.9292602777778
189877,3,1,0.302525,0.6027,0,16,16,0.010084166666666667
189880,16,4,10.091954444444443,117.45573333333333,0,16,18,2.5229886111111113
189883,40,7,376.3963717948718,10256.2333,0,16,20,244.65764166666668
189886,10,3,13.660590740740739,108.15563333333333,0,16,18,2.0490886111111113
189889,8,3,3.514842857142857,8.846183333333332,0,16,16,0.41006499999999996
189892,3,1,0.275075,0.5475666666666666,0,16,16,0.009169166666666667
189895,29,7,1784.007921428571,10123.599983333332,12,16,9,832.5370300000001
189898,3,1,0.2624166666666667,0.5207333333333334,0,16,16,0.008747222222222222
189901,9,2,143.17326666666662,1042.1461333333332,0,16,11,19.08976888888889
189904,50,10,430.7756693877551,9840.070416666666,0,16,8,351.80013
189907,3,1,0.2898666666666667,0.5720833333333334,0,16,16,0.009662222222222221
189910,28,5,468.40964074074077,9676.479916666667,0,17,12,210.78433833333335
189913,90,16,497.7914576779027,10163.98135,2,17,11,738.3906622222222
189916,41,8,321.6900283333333,8252.8715,0,17,16,214.46001888888887
189919,63,9,525.8241884408602,10134.086333333335,0,18,9,543.3516613888888
189922,29,6,699.9604172619046,8050.06085,0,18,8,326.64819472222223
189925,35,8,545.1695975490196,10160.1603,4,18,15,308.92943861111115
189928,3,1,0.33415833333333333,0.6652,0,18,18,0.01113861111111111
189931,17,5,95.34552083333335,987.5430666666667,0,19,20,25.425472222222222
189934,3,1,0.28268333333333334,0.5480166666666667,0,19,19,0.009422777777777776
189937,22,5,608.1044674603177,10075.768483333335,0,19,16,212.8365636111111
189940,6,2,2.4955033333333336,9.847316666666668,0,19,19,0.2079586111111111
189943,3,1,0.288175,0.5696666666666667,0,19,19,0.009605833333333334
189946,7,2,5.525775,19.779216666666667,0,19,20,0.5525774999999999
189949,24,6,1109.3278971014493,14013.495683333334,4,19,13,425.24236055555554
189952,32,8,927.6120688172044,10220.917933333334,2,20,19,479.26623555555557
189955,8,2,2.6080571428571426,8.139816666666666,0,20,20,0.30427333333333334
189958,80,10,396.99469999999997,10054.229316666666,0,20,15,522.7096883333334
189961,27,5,475.79606538461536,8687.645483333334,0,20,10,206.178295
189964,3,1,0.35409166666666664,0.6845166666666667,0,21,21,0.011803055555555556
189967,6,2,147.01414666666668,731.6552833333334,0,21,9,12.251178888888889
189970,37,9,343.1612574074074,4177.186033333333,0,21,11,205.89675444444444
189973,10,3,93.31521111111111,713.52805,0,21,11,13.997281666666666
189976,6,2,148.17933333333332,738.9202499999999,0,21,10,12.34827777777778
189979,20,4,596.3630622807018,10374.597433333334,0,21,18,188.84830305555553
189982,3,1,0.2649,0.5261833333333333,0,21,21,0.00883
189985,3,1,0.336175,0.6705333333333333,0,21,21,0.011205833333333333
189988,36,11,1253.6980609523807,18253.403566666664,2,21,9,731.3238688888888
189991,3,1,0.3168916666666667,0.6304166666666667,0,21,21,0.010563055555555556
189999,6,2,143.05283666666665,712.5436833333333,0,22,9,11.921069722222223
190002,9,3,126.48346041666665,732.82445,0,22,15,16.864461388888888
190005,6,2,135.8625,676.9051166666667,0,22,9,11.321875
190008,57,12,779.6657142857142,10291.581416666666,2,23,7,727.688
190011,28,6,714.0572444444444,10345.642816666666,0,0,10,321.32576
190014,6,2,102.07457333333333,502.55718333333334,0,1,9,8.506214444444444
190017,18,4,810.3922176470589,10493.081333333334,0,1,15,229.61112833333334
190020,6,2,77.03903666666668,384.04426666666666,0,3,9,6.419919722222222
190039,9,3,36.0530375,256.06606666666664,0,6,11,4.807071666666666
190042,6,2,18.819300000000005,92.40083333333334,0,8,9,1.568275
190045,40,11,748.5955564102563,10269.609683333334,2,8,15,486.58711166666666
190048,43,10,345.93569007936503,10967.069466666666,4,8,10,242.15498305555556
190051,6,2,9.27729,44.85751666666667,0,8,9,0.7731075
190054,3,1,0.26240833333333335,0.5211166666666667,0,9,9,0.008746944444444444
190057,3,1,0.2988166666666667,0.5946666666666667,0,9,9,0.009960555555555554
190060,32,7,762.1015413978495,10414.102666666668,2,9,19,393.75246305555555
190063,3,1,0.32625000000000004,0.6448166666666667,0,9,9,0.010875
190066,7,2,1.0845666666666667,5.11005,0,9,9,0.10845666666666667
190069,10,3,17.89095,123.87656666666666,0,9,12,2.6836425
190072,3,1,0.3058166666666667,0.6099,0,9,9,0.01019388888888889
190075,32,6,435.5314817204302,9937.366216666667,0,10,19,225.02459888888887
190078,8,2,7.9232404761904744,50.92823333333333,0,10,11,0.9243780555555555
190081,7,2,9.697616666666667,38.05598333333333,0,10,11,0.9697616666666666
190084,6,2,10.08015,49.06653333333334,0,10,11,0.8400125
190087,34,8,410.74743434343435,10344.695916666667,0,10,20,225.9110888888889
190090,3,1,0.37550000000000006,0.7483500000000001,0,10,10,0.012516666666666667
190093,3,1,0.32574166666666665,0.6481333333333333,0,10,10,0.010858055555555555
190096,39,6,490.25910657894735,10099.248316666666,4,10,9,310.49743416666666
190099,7,2,0.7510472222222223,3.1614666666666666,0,10,10,0.07510472222222223
190102,24,6,1078.8841391304347,10266.761166666667,6,10,16,413.5722533333333
190105,3,1,0.2967416666666667,0.5877,0,11,11,0.009891388888888889
190108,58,14,579.364768128655,12588.055566666668,0,11,9,550.3965297222222
190111,35,9,1308.9599553921573,33909.30885,4,11,9,741.7439747222222
190114,6,2,2.106863333333333,6.282933333333333,0,11,11,0.17557194444444443
190117,24,7,1934.2023666666669,34020.577633333334,2,11,9,741.4442405555556
190120,20,3,984.2963421052631,10249.110516666668,0,11,11,311.6938416666667
190123,27,6,504.63899358974356,8566.950766666667,0,12,14,218.6768972222222
190126,45,10,1009.951286742424,15888.844766666667,5,12,9,740.6309436111111
190129,25,4,479.21363611111116,8520.639783333334,0,12,12,191.68545444444447
190132,40,8,444.3050311965811,10205.753866666666,6,13,13,288.7982702777778
190135,3,1,0.282325,0.5628666666666666,0,13,13,0.009410833333333334
190138,3,1,0.326725,0.6487999999999999,0,13,13,0.010890833333333334
190141,3,1,0.2757,0.5495666666666666,0,13,13,0.00919
190144,6,2,7.60137,36.63556666666667,0,14,14,0.6334475
190147,3,1,0.2664333333333333,0.5307999999999999,0,14,14,0.008881111111111112
190150,6,2,5.3719866666666665,19.060616666666665,0,14,15,0.44766555555555554
190153,48,8,578.3512602836879,10241.002700000001,2,14,11,453.04182055555555
190156,3,1,0.29915833333333336,0.5947666666666667,0,14,14,0.009971944444444445
190159,37,8,758.3614874999998,10118.585116666665,0,15,14,455.01689250000004
190162,31,6,1475.9403666666667,19966.14455,7,15,9,737.9701833333334
190165,12,4,4.047350000000001,11.826266666666667,0,15,16,0.7420141666666668
190168,3,1,0.27408333333333335,0.5466833333333334,0,15,15,0.00913611111111111
190171,22,4,599.5304650793651,8433.60915,0,15,9,209.8356627777778
190174,3,1,0.26935,0.53015,0,16,16,0.008978333333333335
190177,3,1,0.32650833333333334,0.6489666666666667,0,16,16,0.01088361111111111
190180,6,2,2.6646333333333336,10.664233333333334,0,16,16,0.22205277777777777
190183,10,3,3.1256777777777773,10.520616666666665,0,16,16,0.46885166666666667
190186,78,17,766.2804640692641,10102.9479,6,16,15,983.3932622222222
190189,39,5,341.3921171052632,9690.870200000001,0,16,16,216.2150075
190192,6,2,4.603913333333333,19.83445,0,16,17,0.38365944444444444
190195,7,2,5.656177777777778,24.62656666666667,0,16,17,0.5656177777777778
190198,12,3,22.07901515151515,223.15416666666667,0,16,20,4.047819444444444
190201,10,3,23.80789259259259,200.20491666666666,0,17,20,3.571183888888889
190204,10,2,1.2155592592592592,7.82405,0,17,17,0.1823338888888889
190207,32,6,1008.3823123655915,10351.417433333332,2,17,10,520.9975280555556
190210,35,4,326.1775220588235,8225.481066666667,0,17,10,184.83392916666668
190213,58,12,524.5420608187135,9708.403233333334,0,17,11,498.31495777777775
190216,26,4,449.264156,8215.24145,0,17,13,187.19339833333333
190219,8,2,7.165678571428571,35.461816666666664,0,18,18,0.8359958333333334
190222,6,2,8.353166666666668,38.8111,0,18,18,0.6960972222222221
190225,3,1,0.277775,0.55265,0,18,18,0.009259166666666666
190228,9,3,125.29404375,871.73085,0,18,11,16.7058725
190231,6,2,4.42044,18.14218333333333,0,18,18,0.36837000000000003
190234,3,1,0.33998333333333336,0.6728000000000001,0,18,18,0.011332777777777778
190237,3,1,0.2773333333333333,0.5479333333333333,0,19,19,0.009244444444444444
190240,42,8,658.1766784552846,9888.840366666667,0,19,13,449.7540636111111
190243,6,2,4.917896666666666,21.928749999999997,0,19,20,0.4098247222222222
190246,27,6,438.16259358974355,9822.795583333333,0,20,17,189.8704572222222
190249,10,2,86.30165740740742,570.6932833333334,0,20,9,12.94524861111111
190252,3,1,0.33398333333333335,0.6638166666666667,0,20,20,0.011132777777777778
190255,32,9,1418.0207774193552,33969.111750000004,6,20,9,732.6440683333334
190258,31,5,1513.246351666667,19960.417383333333,9,20,9,756.6231758333333
190261,24,8,373.3921442028986,4196.01355,0,20,19,143.13365527777776
190264,25,4,472.87395416666664,9994.519066666666,0,20,17,189.14958166666665
190267,6,2,2.5592766666666664,11.479966666666666,0,20,21,0.21327305555555556
190270,6,2,0.6024666666666667,1.9892,0,20,20,0.05020555555555556
190273,45,7,636.7506299242424,10199.308649999999,0,20,7,466.95046194444444
190276,6,2,149.4847433333333,744.2677666666666,0,20,9,12.457061944444446
190279,33,6,258.36745104166664,7238.337483333334,0,21,15,137.79597388888888
190282,6,2,146.45673333333332,727.1609833333333,0,21,9,12.204727777777777
190285,37,8,741.7841384259259,10218.276983333333,0,21,10,445.0704830555556
190288,53,8,373.87596282051265,9685.417433333332,0,21,9,324.02583444444446
190299,44,10,894.8249325581395,10188.143966666667,2,22,15,641.2912016666667
190302,37,11,1217.3503374999998,18282.182316666665,6,22,9,730.4102025
190305,78,17,512.62159004329,11299.060683333333,6,22,8,657.8643738888888
190308,6,2,122.26124,607.73735,0,23,9,10.188436666666668
190311,39,10,592.3254122807019,10357.494716666666,0,0,15,375.13942777777777
190314,8,3,106.46500714285715,605.7166833333333,0,0,12,12.4209175
190317,6,2,122.04963333333333,597.6388666666667,0,0,10,10.170802777777778
190320,6,2,110.95535666666667,550.4884166666667,0,0,9,9.246279722222223
190339,3,1,0.32879166666666665,0.5968666666666667,0,8,8,0.010959722222222221
190342,10,3,25.7092037037037,123.28096666666667,0,8,12,3.8563805555555555
190345,7,2,24.648355555555558,135.54288333333335,0,9,11,2.4648355555555552
190348,6,2,2.2400733333333336,8.3142,0,9,9,0.1866727777777778
190351,14,4,24.300866666666668,114.74475000000001,0,9,14,5.265187777777777
190354,84,12,694.1296281124497,10124.18995,10,9,10,960.2126522222222
190357,28,6,1704.758616666667,22816.91821666667,2,10,9,767.1413775
190360,42,9,666.1021430894309,10512.568933333334,0,10,9,455.16979777777783
190363,28,4,589.7120993827159,9812.560316666666,0,10,11,265.3704447222222
190366,8,2,3.5317000000000003,9.107216666666666,0,10,10,0.4120316666666667
190369,16,3,704.7871355555557,10485.306783333333,0,10,18,176.1967838888889
190372,20,4,611.9712859649123,8644.983983333334,0,10,12,193.79090722222222
190375,10,3,6.86622037037037,50.66943333333334,0,10,11,1.0299330555555555
190378,6,2,12.209636666666665,59.011516666666665,0,11,12,1.0174697222222222
190381,29,5,727.1214446428572,10042.39305,0,11,14,339.32334083333336
190384,24,6,1935.1882528985507,36870.41741666666,6,11,9,741.822163611111
190387,45,10,653.8954371212122,9977.733666666667,0,11,10,479.52332055555553
190390,50,11,380.5972197278912,10052.945083333332,2,11,10,310.82106277777774
190393,6,2,9.993283333333332,47.215066666666665,0,11,12,0.8327736111111111
190396,22,4,545.0624817460317,8584.302716666667,0,11,10,190.7718686111111
190399,6,2,9.198446666666667,43.95941666666667,0,11,12,0.7665372222222222
190402,101,20,272.8871585,3049.3196833333336,6,11,10,454.8119308333333
190405,26,5,649.057142,10212.25065,2,12,18,270.4404758333333
190408,10,3,27.541050000000002,171.11788333333334,0,12,16,4.1311575
190411,32,5,508.05113870967745,8537.970800000001,0,12,10,262.49308833333333
190414,18,5,2614.948714705882,37352.8615,6,12,9,740.9021358333333
190417,6,2,5.650546666666666,23.755233333333333,0,12,12,0.4708788888888889
190420,3,1,0.2772833333333334,0.54495,0,12,12,0.009242777777777779
190423,66,11,439.229705128205,10030.788666666665,2,12,8,475.83218055555557
190426,3,1,0.31322500000000003,0.6133500000000001,0,12,12,0.010440833333333335
190429,10,3,15.062405555555557,99.0283,0,12,15,2.259360833333333
190432,45,9,847.9384321969696,11210.041483333333,11,12,10,621.8215169444445
190435,3,1,0.2906833333333333,0.57705,0,13,13,0.009689444444444443
190438,3,1,0.3349,0.6513833333333333,0,13,13,0.011163333333333334
190441,7,2,24.526597222222218,139.55426666666665,0,13,16,2.4526597222222226
190444,7,2,7.663405555555556,31.037433333333336,0,13,14,0.7663405555555556
190447,3,1,0.3128833333333333,0.6193333333333333,0,13,13,0.010429444444444444
190450,8,2,14.936826190476195,39.76866666666667,0,13,15,1.7426297222222222
190453,3,1,0.29545000000000005,0.58525,0,13,13,0.009848333333333334
190456,3,1,0.29478333333333334,0.5813833333333334,0,13,13,0.009826111111111112
190459,3,1,0.27035,0.5355666666666666,0,13,13,0.009011666666666666
190462,50,9,580.8645982993198,10985.957166666667,0,14,8,474.3727552777778
190465,14,4,15.06247564102564,153.01073333333335,0,14,17,3.263536388888889
190468,6,2,1.9469733333333334,6.284933333333333,0,14,14,0.16224777777777777
190471,54,10,568.9118732704402,11209.381,4,14,13,502.5388213888889
190474,12,2,2.1302984848484847,11.539133333333332,0,14,15,0.39055472222222226
190477,19,3,2461.6435731481483,33983.58876666667,3,14,9,738.4930719444444
190480,3,1,0.3058,0.6057166666666667,0,14,14,0.010193333333333332
190483,10,3,6.635066666666668,40.674483333333335,0,14,15,0.99526
190486,6,2,8.082436666666666,38.75803333333333,0,14,15,0.673536388888889
190489,6,2,7.949016666666668,36.75,0,14,15,0.6624180555555556
190492,3,1,0.28949166666666665,0.5716,0,15,15,0.009649722222222221
190495,40,9,1135.6140628205128,31255.288016666665,10,15,9,738.1491408333334
