case_id,case_length,n_resources,mean_inter_event_minutes,max_inter_event_minutes,n_weekend_events,first_event_hour,last_event_hour,y_late,risk_score,risk_bin,pred_late@0.5
193165,3,1,0.3603916666666666,0.7148,0,9,9,0,6.251074768925946e-09,,0
193168,18,4,541.4301333333334,6090.6379166666675,2,9,19,0,6.251074768925946e-09,,0
193171,28,7,448.954150617284,5846.604783333333,4,9,19,0,6.251074768925946e-09,,0
193174,34,7,354.45784898989893,4599.3907,2,10,13,0,6.251074768925946e-09,,0
193177,34,11,1017.4677984848483,11358.681366666666,2,10,18,1,6.251074768925946e-09,,0
193180,66,12,469.0323084615384,7358.833416666666,6,10,14,1,6.251074768925946e-09,,0
193183,3,1,0.3200083333333333,0.6337833333333334,0,10,10,0,6.251074768925946e-09,,0
193186,31,5,813.5209966666666,9759.69585,4,10,9,1,6.251074768925946e-09,,0
193189,3,1,0.2957916666666667,0.58495,0,10,10,0,6.251074768925946e-09,,0
193192,12,4,8.31475909090909,27.0073,0,11,12,0,6.251074768925946e-09,,0
193195,38,10,548.3423644144144,5958.184083333333,2,11,13,0,6.251074768925946e-09,,0
193198,9,2,11.25770625,50.44231666666667,0,11,13,0,6.251074768925946e-09,,0
193201,21,4,2224.0777658333327,44042.30756666666,0,11,9,1,6.251074768925946e-09,,0
193204,45,8,234.97940189393935,5745.2632,0,11,16,0,6.251074768925946e-09,,0
193207,42,5,363.0740760162601,9117.56175,0,12,20,0,6.251074768925946e-09,,0
193210,9,3,13.187214583333333,85.27621666666667,0,12,13,0,6.251074768925946e-09,,0
193213,3,1,0.2709749999999999,0.5359999999999999,0,12,12,0,6.251074768925946e-09,,0
193216,33,6,404.5017182291667,8899.860716666668,0,12,12,0,6.251074768925946e-09,,0
193219,3,1,0.3095583333333333,0.6082333333333333,0,13,13,0,6.251074768925946e-09,,0
193222,26,5,454.77599466666675,5876.538750000001,2,13,10,0,6.251074768925946e-09,,0
193225,3,1,0.4511,0.8956,0,13,13,0,6.251074768925946e-09,,0
193228,6,2,4.128596666666668,18.8149,0,14,14,0,6.251074768925946e-09,,0
193231,47,9,494.1542818840579,7737.066733333334,0,14,8,1,6.251074768925946e-09,,0
193234,6,2,2.6307433333333328,11.752916666666666,0,14,14,0,6.251074768925946e-09,,0
193237,6,2,1.89868,8.234133333333334,0,14,14,0,6.251074768925946e-09,,0
193240,6,2,12.642039999999998,61.10858333333333,0,14,15,0,6.251074768925946e-09,,0
193243,52,9,275.7446362745098,8969.935183333333,0,14,8,0,6.251074768925946e-09,,0
193246,3,1,0.2785333333333333,0.5505666666666666,0,14,14,0,6.251074768925946e-09,,0
193249,3,1,0.3603249999999999,0.7100833333333333,0,14,14,0,6.251074768925946e-09,,0
193252,14,5,338.19188333333324,4007.1807166666663,0,15,16,0,6.251074768925946e-09,,0
193255,41,8,1107.2456666666667,23901.800283333338,4,15,9,1,6.251074768925946e-09,,0
193258,8,2,8.1959,28.719133333333332,0,15,16,0,6.251074768925946e-09,,0
193261,3,1,0.3533916666666667,0.6999833333333334,0,15,15,0,6.251074768925946e-09,,0
193264,25,6,1842.9312375,24122.251333333337,0,16,9,1,6.251074768925946e-09,,0
193267,12,4,7.250872727272725,34.5588,0,16,17,0,6.251074768925946e-09,,0
193270,28,6,1637.807733333333,33964.16786666666,2,16,9,1,6.251074768925946e-09,,0
193273,6,2,8.09291,33.250166666666665,0,16,16,0,6.251074768925946e-09,,0
193276,36,9,1386.4904247619047,28403.526816666665,0,16,9,1,6.251074768925946e-09,,0
193279,3,1,0.0253666666666666,0.0441333333333333,0,16,16,0,6.251074768925946e-09,,0
193282,3,1,0.3877416666666666,0.7681166666666667,0,16,16,0,6.251074768925946e-09,,0
193285,27,9,1698.9500006410258,35680.22301666667,2,17,9,1,6.251074768925946e-09,,0
193288,31,7,437.3201766666667,8725.713766666666,0,17,19,0,6.251074768925946e-09,,0
193291,3,1,0.3387166666666666,0.6689666666666666,0,17,17,0,6.251074768925946e-09,,0
193294,26,5,49.33540533333334,926.9789833333332,0,18,14,0,6.251074768925946e-09,,0
193297,28,7,466.6842950617285,5553.536216666666,2,18,12,0,6.251074768925946e-09,,0
193300,6,2,1.1633566666666666,3.359283333333333,0,18,18,0,6.251074768925946e-09,,0
193303,3,1,0.0248916666666666,0.0378666666666666,0,18,18,0,6.251074768925946e-09,,0
193306,3,1,0.3193583333333333,0.6337833333333334,0,18,18,0,6.251074768925946e-09,,0
193309,30,8,731.9279109195403,7055.418766666667,4,18,12,1,6.251074768925946e-09,,0
193312,3,1,0.33625,0.6682,0,18,19,0,6.251074768925946e-09,,0
193315,42,10,795.0129463414634,6985.513433333333,4,19,10,1,6.251074768925946e-09,,0
193318,6,2,4.246176666666667,19.410816666666665,0,19,19,0,6.251074768925946e-09,,0
193321,12,2,7.844215151515152,39.0913,0,19,20,0,6.251074768925946e-09,,0
193324,3,1,0.0209833333333333,0.0370833333333333,0,19,19,0,6.251074768925946e-09,,0
193327,3,1,0.3029166666666666,0.6015333333333334,0,19,19,0,6.251074768925946e-09,,0
193330,3,1,0.2869416666666666,0.5693666666666667,0,19,19,0,6.251074768925946e-09,,0
193333,42,10,336.5264268292683,5530.31395,2,19,9,0,6.251074768925946e-09,,0
193336,6,2,0.5608966666666666,2.0920333333333336,0,19,19,0,6.251074768925946e-09,,0
193339,37,6,591.8114796296295,5555.438866666666,4,19,14,1,6.251074768925946e-09,,0
193342,3,1,0.3095333333333333,0.6069,0,19,19,0,6.251074768925946e-09,,0
193345,35,8,871.7379495098039,12419.64265,2,20,10,1,6.251074768925946e-09,,0
193348,18,7,2587.0421264705883,11185.188916666666,0,20,9,1,6.251074768925946e-09,,0
193351,7,2,134.22386944444443,791.8605666666666,0,20,9,0,6.251074768925946e-09,,0
193354,7,2,0.6805472222222222,2.0419,0,20,20,0,6.251074768925946e-09,,0
193357,34,8,593.1658888888888,9531.967983333334,0,20,10,0,6.251074768925946e-09,,0
193360,23,5,1997.824552272728,21163.279783333335,0,20,9,1,6.251074768925946e-09,,0
193363,50,10,222.21070408163263,2839.250716666667,2,20,10,0,6.251074768925946e-09,,0
193366,3,1,0.2948,0.5829666666666667,0,20,20,0,6.251074768925946e-09,,0
193369,28,5,1631.6257481481475,18399.54478333333,0,20,11,1,6.251074768925946e-09,,0
193372,16,5,245.59968666666663,2361.6005333333333,0,21,10,0,6.251074768925946e-09,,0
193375,3,1,0.3187583333333333,0.6228666666666667,0,21,21,0,6.251074768925946e-09,,0
193378,11,4,73.40214499999999,709.6103666666667,0,21,9,0,6.251074768925946e-09,,0
193381,51,11,886.7498243333332,13240.527383333334,2,21,16,1,6.251074768925946e-09,,0
193384,3,1,0.5672333333333334,0.8233,0,22,22,0,6.251074768925946e-09,,0
193387,28,6,459.3944975308643,8937.9487,0,22,12,0,6.251074768925946e-09,,0
193390,6,2,139.67166666666668,696.29915,0,22,9,0,6.251074768925946e-09,,0
193393,22,7,2087.8557777777773,10304.475833333334,0,22,9,1,6.251074768925946e-09,,0
193396,6,2,132.76748,661.3527333333333,0,22,9,0,6.251074768925946e-09,,0
193399,3,1,0.3067083333333333,0.5994333333333334,0,23,23,0,6.251074768925946e-09,,0
193402,3,1,0.3403333333333333,0.6699333333333333,0,23,23,0,6.251074768925946e-09,,0
193405,3,1,0.3474666666666666,0.6901499999999999,0,23,23,0,6.251074768925946e-09,,0
193408,30,7,435.0523454022988,8741.9215,0,23,18,0,6.251074768925946e-09,,0
193411,9,3,118.03550208333333,558.9148666666666,0,0,16,0,6.251074768925946e-09,,0
193414,6,2,78.97091666666668,392.71888333333334,0,3,9,0,6.251074768925946e-09,,0
193419,56,10,684.8278636363636,18486.8107,0,7,10,1,6.251074768925946e-09,,0
193422,27,6,1717.563928846154,25270.019766666668,5,8,9,1,6.251074768925946e-09,,0
193425,3,1,0.3220083333333333,0.6169,0,9,9,0,6.251074768925946e-09,,0
193428,3,1,0.3422416666666666,0.6729,0,9,9,0,6.251074768925946e-09,,0
193431,40,7,559.7627444444445,12508.742466666668,0,9,13,1,6.251074768925946e-09,,0
193434,3,1,0.3261583333333333,0.6463,0,10,10,0,6.251074768925946e-09,,0
193437,6,2,4.05819,19.283566666666665,0,10,10,0,6.251074768925946e-09,,0
193440,6,2,3.1851966666666667,13.20275,0,11,11,0,6.251074768925946e-09,,0
193443,3,1,0.550075,1.0972333333333333,0,11,11,0,6.251074768925946e-09,,0
193446,7,2,6.087411111111113,33.87191666666667,0,11,11,0,6.251074768925946e-09,,0
193449,37,7,1236.423389814815,13294.078883333334,5,11,9,1,6.251074768925946e-09,,0
193452,48,8,583.0940492907802,9400.617966666669,0,11,12,1,6.251074768925946e-09,,0
193455,57,10,357.0818360119048,9068.600933333331,0,11,8,0,6.251074768925946e-09,,0
193458,3,1,0.4090666666666667,0.8145833333333333,0,11,12,0,6.251074768925946e-09,,0
193461,3,1,0.2887083333333333,0.5728833333333333,0,12,12,0,6.251074768925946e-09,,0
193464,35,8,556.0953093137256,8755.021916666667,0,12,15,0,6.251074768925946e-09,,0
193467,50,13,853.5346670068026,14036.580133333331,8,12,13,1,6.251074768925946e-09,,0
193470,50,7,462.89583945578227,8945.643633333333,0,13,7,1,6.251074768925946e-09,,0
193473,36,6,324.88519428571425,8785.239483333333,0,13,10,0,6.251074768925946e-09,,0
193476,37,6,1233.192174537037,16939.955533333334,7,13,9,1,6.251074768925946e-09,,0
193479,46,9,504.4989562962962,8923.206833333334,0,13,7,1,6.251074768925946e-09,,0
193482,24,4,443.6996028985508,8378.968016666668,0,13,15,0,6.251074768925946e-09,,0
193485,6,2,1.0097133333333332,2.832666666666667,0,13,14,0,6.251074768925946e-09,,0
193488,7,2,5.679708333333333,27.18413333333333,0,13,14,0,6.251074768925946e-09,,0
193491,3,1,0.2986999999999999,0.5949166666666666,0,13,13,0,6.251074768925946e-09,,0
193494,3,1,0.3277666666666667,0.6538666666666667,0,13,13,0,6.251074768925946e-09,,0
193497,42,10,310.6194211382114,8987.185766666666,0,14,10,0,6.251074768925946e-09,,0
193500,6,2,7.945316666666668,38.35413333333334,0,14,14,0,6.251074768925946e-09,,0
193503,3,1,0.2815916666666666,0.55875,0,14,14,0,6.251074768925946e-09,,0
193506,45,8,427.0921712121212,8939.842666666667,4,14,15,0,6.251074768925946e-09,,0
193509,3,1,0.32885,0.6535833333333334,0,14,14,0,6.251074768925946e-09,,0
193512,3,1,0.3038999999999999,0.6047499999999999,0,14,14,0,6.251074768925946e-09,,0
193515,3,1,0.26365,0.52485,0,14,14,0,6.251074768925946e-09,,0
193518,3,1,0.2793166666666666,0.54635,0,14,14,0,6.251074768925946e-09,,0
193521,3,1,0.313275,0.62185,0,14,15,0,6.251074768925946e-09,,0
193524,20,4,513.4899219298246,8934.9784,0,15,9,0,6.251074768925946e-09,,0
193527,3,1,0.2699416666666667,0.5382,0,15,15,0,6.251074768925946e-09,,0
193530,25,6,1845.165638888889,14114.76915,3,15,9,1,6.251074768925946e-09,,0
193533,3,1,0.3309833333333333,0.6540333333333332,0,15,15,0,6.251074768925946e-09,,0
193536,31,7,1475.4836755555557,25443.312583333332,5,15,9,1,6.251074768925946e-09,,0
193539,6,2,1.3269833333333334,6.118633333333333,0,15,15,0,6.251074768925946e-09,,0
193542,30,6,1525.4897086206895,32951.6886,3,15,9,1,6.251074768925946e-09,,0
193545,3,1,0.2774416666666667,0.5366666666666667,0,15,15,0,6.251074768925946e-09,,0
193548,6,2,1.34329,3.6566666666666663,0,16,16,0,6.251074768925946e-09,,0
193551,6,2,0.9702033333333332,2.6116666666666664,0,16,16,0,6.251074768925946e-09,,0
193554,27,6,1700.0981660256407,21476.8293,3,16,9,1,6.251074768925946e-09,,0
193557,3,1,0.2825,0.5601166666666667,0,16,16,0,6.251074768925946e-09,,0
193560,3,1,0.3107416666666666,0.6179833333333333,0,16,17,0,6.251074768925946e-09,,0
193563,47,10,1899.289772101449,20174.23395,0,17,9,1,6.251074768925946e-09,,0
193566,20,5,80.1336307017544,962.53635,0,17,18,0,6.251074768925946e-09,,0
193569,3,1,0.3501,0.6946166666666667,0,17,17,0,6.251074768925946e-09,,0
193572,3,1,0.2938833333333333,0.58485,0,17,17,0,6.251074768925946e-09,,0
193575,3,1,0.2696,0.5369333333333334,0,17,17,0,6.251074768925946e-09,,0
193578,24,5,548.2445007246376,8755.387583333333,0,18,12,0,6.251074768925946e-09,,0
193581,6,2,3.58365,15.8655,0,18,18,0,6.251074768925946e-09,,0
193584,6,2,3.17545,11.612483333333332,0,18,18,0,6.251074768925946e-09,,0
193587,12,3,90.59935,936.6219333333332,0,18,10,0,6.251074768925946e-09,,0
193590,3,1,0.3524416666666666,0.7015,0,18,18,0,6.251074768925946e-09,,0
193593,3,1,0.2940833333333333,0.5858000000000001,0,18,18,0,6.251074768925946e-09,,0
193596,3,1,0.3135583333333333,0.6226666666666667,0,18,18,0,6.251074768925946e-09,,0
193599,27,5,378.1539717948718,8650.768616666666,0,18,14,0,6.251074768925946e-09,,0
193602,6,2,0.7992466666666667,3.096233333333333,0,18,18,0,6.251074768925946e-09,,0
193605,3,1,0.2930166666666667,0.5843,0,18,18,0,6.251074768925946e-09,,0
193608,36,6,1258.6328252380952,11173.575583333331,3,19,9,1,6.251074768925946e-09,,0
193611,6,2,3.73589,13.477683333333331,0,19,19,0,6.251074768925946e-09,,0
193614,3,1,0.2875833333333333,0.572,0,19,19,0,6.251074768925946e-09,,0
193617,3,1,0.3333416666666666,0.6605666666666666,0,19,19,0,6.251074768925946e-09,,0
193620,16,3,92.57096111111112,1303.6209833333337,0,19,18,0,6.251074768925946e-09,,0
193623,6,2,2.4758800000000005,10.175283333333336,0,19,20,0,6.251074768925946e-09,,0
193626,12,3,78.44008787878788,793.7877833333333,0,19,10,0,6.251074768925946e-09,,0
193629,19,3,1.6990712962962964,23.050016666666668,0,20,20,0,6.251074768925946e-09,,0
193632,3,1,0.4057166666666666,0.8071166666666667,0,20,20,0,6.251074768925946e-09,,0
193635,9,3,120.05185208333332,849.1535666666666,0,20,12,0,6.251074768925946e-09,,0
193638,3,1,0.2724083333333333,0.5423333333333333,0,20,20,0,6.251074768925946e-09,,0
193641,6,2,0.5704266666666666,1.4149166666666666,0,20,20,0,6.251074768925946e-09,,0
193644,3,1,0.3772333333333333,0.74965,0,21,21,0,6.251074768925946e-09,,0
193647,79,14,1246.683975,12668.919,19,21,9,1,6.251074768925946e-09,,0
193650,7,2,140.19785833333336,838.7770166666667,0,21,11,0,6.251074768925946e-09,,0
193653,20,4,732.8855122807016,10004.230416666664,4,21,13,0,6.251074768925946e-09,,0
193656,44,9,428.88314341085265,10169.302716666663,0,21,17,0,6.251074768925946e-09,,0
193659,9,3,158.42902916666668,837.07235,0,21,18,0,6.251074768925946e-09,,0
193662,3,1,0.3222916666666666,0.6426,0,21,21,0,6.251074768925946e-09,,0
193665,3,1,0.4496416666666666,0.8537333333333332,0,22,22,0,6.251074768925946e-09,,0
193668,10,3,114.25022962962966,660.9572666666667,0,22,15,0,6.251074768925946e-09,,0
193671,10,3,115.42539444444444,655.1534833333334,0,22,15,0,6.251074768925946e-09,,0
193674,66,15,567.0244046153846,12415.450266666665,10,22,12,1,6.251074768925946e-09,,0
193677,6,2,128.76548666666665,639.8394166666666,0,22,9,0,6.251074768925946e-09,,0
193680,28,10,1623.516137654321,30099.558783333337,4,22,9,1,6.251074768925946e-09,,0
193683,56,13,566.8549815151515,8428.947600000001,2,22,14,1,6.251074768925946e-09,,0
193686,14,3,87.6574282051282,536.0559333333333,0,0,19,0,6.251074768925946e-09,,0
193689,42,10,1101.1965154471543,15146.458683333332,9,0,9,1,6.251074768925946e-09,,0
193692,3,1,0.3718,0.7409666666666667,0,0,0,0,6.251074768925946e-09,,0
193695,9,3,138.48489375,651.0439,0,0,19,0,6.251074768925946e-09,,0
193699,3,1,0.4787083333333333,0.8967166666666666,0,7,7,0,6.251074768925946e-09,,0
193702,26,8,1730.9168673333336,32787.96008333333,4,8,9,1,6.251074768925946e-09,,0
193705,3,1,0.267225,0.5319166666666667,0,8,8,0,6.251074768925946e-09,,0
193708,3,1,0.0199333333333333,0.0378333333333333,0,8,8,0,6.251074768925946e-09,,0
193711,20,8,2274.489878947368,26064.59835,6,8,9,1,6.251074768925946e-09,,0
193714,35,7,346.21698578431375,8655.393533333334,0,9,13,0,6.251074768925946e-09,,0
193717,30,7,368.04449827586217,9787.346616666668,0,9,19,0,6.251074768925946e-09,,0
193720,6,2,1.2591033333333337,5.863133333333334,0,9,9,0,6.251074768925946e-09,,0
193723,27,6,1714.8671499999998,11634.8288,3,10,9,1,6.251074768925946e-09,,0
193726,47,12,969.2537173913042,24604.072266666662,6,10,9,1,6.251074768925946e-09,,0
193729,3,1,0.2848583333333333,0.5677333333333333,0,10,10,0,6.251074768925946e-09,,0
193732,24,8,1937.867455797101,31388.41618333333,4,10,9,1,6.251074768925946e-09,,0
193735,3,1,0.5505916666666667,1.0972833333333334,0,10,10,0,6.251074768925946e-09,,0
193738,22,4,359.7741944444445,5608.5684833333335,0,10,16,0,6.251074768925946e-09,,0
193741,3,1,0.3392333333333333,0.6754666666666667,0,10,10,0,6.251074768925946e-09,,0
193744,26,5,410.2082146666666,7658.211766666666,0,10,13,0,6.251074768925946e-09,,0
193747,3,1,0.3183833333333333,0.6072000000000001,0,11,11,0,6.251074768925946e-09,,0
193750,8,2,18.884911904761903,92.88741666666668,0,11,13,0,6.251074768925946e-09,,0
193753,6,2,16.335016666666668,80.39568333333334,0,12,13,0,6.251074768925946e-09,,0
193756,11,4,45.33689833333333,194.35238333333336,0,12,19,0,6.251074768925946e-09,,0
193759,6,2,14.061319999999998,64.86045,0,12,13,0,6.251074768925946e-09,,0
193762,74,11,529.9497189497716,10185.83875,4,12,9,1,6.251074768925946e-09,,0
193765,6,2,13.330883333333333,65.39856666666667,0,12,14,0,6.251074768925946e-09,,0
193768,60,7,341.39960621468924,9808.7828,0,13,12,0,6.251074768925946e-09,,0
193771,3,1,0.2542583333333333,0.5049333333333333,0,13,13,0,6.251074768925946e-09,,0
193774,71,15,557.1066464285715,11766.65145,2,13,15,1,6.251074768925946e-09,,0
193777,21,4,506.45440833333333,9892.5165,0,13,14,0,6.251074768925946e-09,,0
193780,6,2,2.9334766666666665,11.420616666666666,0,13,14,0,6.251074768925946e-09,,0
193783,11,4,132.9723833333333,1077.4616833333334,0,14,12,0,6.251074768925946e-09,,0
193786,3,1,0.2838249999999999,0.5652666666666666,0,14,14,0,6.251074768925946e-09,,0
193789,10,2,3.234625925925926,24.047933333333333,0,14,15,0,6.251074768925946e-09,,0
193792,16,3,103.8580522222222,1541.9928166666666,0,14,16,0,6.251074768925946e-09,,0
193795,20,7,292.045095614035,2582.2637666666665,2,14,11,0,6.251074768925946e-09,,0
193798,39,8,1203.1905995614034,14175.976716666666,6,15,9,1,6.251074768925946e-09,,0
193801,3,1,0.3102499999999999,0.6172333333333333,0,15,15,0,6.251074768925946e-09,,0
193804,7,2,1.0108694444444444,5.23505,0,16,16,0,6.251074768925946e-09,,0
193807,43,8,406.7425650793651,6964.439799999999,0,16,12,0,6.251074768925946e-09,,0
193810,6,2,24.569983333333333,121.7088,0,16,18,0,6.251074768925946e-09,,0
193813,3,1,0.3203166666666667,0.6346333333333334,0,16,16,0,6.251074768925946e-09,,0
193816,3,1,0.2756333333333333,0.5481833333333334,0,16,16,0,6.251074768925946e-09,,0
193819,113,15,357.6094287202381,9922.868166666663,2,17,12,1,6.251074768925946e-09,,0
193822,24,9,1920.4443753623184,20718.928433333334,4,17,9,1,6.251074768925946e-09,,0
193825,32,9,1424.7600510752688,31237.044,6,17,9,1,6.251074768925946e-09,,0
193828,28,6,623.838551234568,8771.523616666667,0,17,10,0,6.251074768925946e-09,,0
193831,31,9,1469.9565755555554,32767.004216666668,6,18,9,1,6.251074768925946e-09,,0
193834,14,4,108.7848987179487,1261.9453166666667,0,18,18,0,6.251074768925946e-09,,0
193837,24,6,1978.858176811594,18694.354933333336,0,18,9,1,6.251074768925946e-09,,0
193840,24,7,1865.0766985507248,12632.294933333333,4,18,13,1,6.251074768925946e-09,,0
193843,38,6,306.3842432432433,9753.476133333334,0,18,15,0,6.251074768925946e-09,,0
193846,33,5,529.3281291666667,9805.135383333334,0,18,13,0,6.251074768925946e-09,,0
193849,63,14,414.6519806451613,9959.799316666667,11,18,15,1,6.251074768925946e-09,,0
193852,20,3,440.58941315789485,5738.6612000000005,10,19,15,0,6.251074768925946e-09,,0
193855,44,7,395.2306666666666,5713.723983333333,2,19,15,0,6.251074768925946e-09,,0
193858,14,3,110.36237564102564,1404.3433666666667,0,20,19,0,6.251074768925946e-09,,0
193861,35,8,531.6936965686275,9773.2603,4,20,9,0,6.251074768925946e-09,,0
193864,16,5,444.7931955555556,4247.258583333333,0,20,11,0,6.251074768925946e-09,,0
193867,7,2,186.15144444444437,1111.4036999999998,0,20,15,0,6.251074768925946e-09,,0
193870,30,8,680.8364747126437,8832.538966666667,0,20,13,0,6.251074768925946e-09,,0
193873,24,5,348.63921956521733,5387.243966666666,0,20,10,0,6.251074768925946e-09,,0
193876,32,10,274.7635790322581,3839.2101333333335,0,20,18,0,6.251074768925946e-09,,0
193879,3,1,0.3476916666666667,0.6927,0,21,21,0,6.251074768925946e-09,,0
193882,20,5,283.18161315789473,2667.074716666667,2,21,14,0,6.251074768925946e-09,,0
193885,28,7,622.4709722222221,8937.39485,2,21,13,0,6.251074768925946e-09,,0
193888,12,4,97.99573181818182,714.3783333333333,0,21,15,0,6.251074768925946e-09,,0
193891,40,11,1199.560956837607,12659.891333333331,14,21,9,1,6.251074768925946e-09,,0
193894,6,2,141.96792333333332,707.9473333333333,0,21,9,0,6.251074768925946e-09,,0
193897,3,1,0.3171583333333332,0.6309166666666666,0,21,21,0,6.251074768925946e-09,,0
193900,6,2,138.89334333333332,692.4220666666666,0,21,9,0,6.251074768925946e-09,,0
193903,27,4,1743.1313602564103,18738.17675,2,21,9,1,6.251074768925946e-09,,0
193906,50,12,895.5135608843538,23127.492983333337,6,21,9,1,6.251074768925946e-09,,0
193909,12,3,1899.3032196969696,20145.06195,0,21,10,1,6.251074768925946e-09,,0
193912,39,8,475.82895394736835,8645.16165,2,22,11,0,6.251074768925946e-09,,0
193915,3,1,0.314225,0.6122166666666666,0,22,22,0,6.251074768925946e-09,,0
193918,6,2,125.00108333333333,622.3511500000001,0,22,9,0,6.251074768925946e-09,,0
193921,6,2,118.58973,587.95025,0,23,9,0,6.251074768925946e-09,,0
193924,54,17,825.5472830188678,15294.903983333332,4,0,9,1,6.251074768925946e-09,,0
193927,12,4,84.64892878787879,563.29845,0,0,15,0,6.251074768925946e-09,,0
193930,6,2,108.96911333333333,534.6559833333333,0,0,9,0,6.251074768925946e-09,,0
193933,3,1,0.3498416666666666,0.6890333333333333,0,1,1,0,6.251074768925946e-09,,0
193936,3,1,0.3401416666666667,0.6755333333333333,0,2,2,0,6.251074768925946e-09,,0
193939,12,3,57.5315393939394,370.26625,0,2,13,0,6.251074768925946e-09,,0
193959,3,1,0.3023,0.5587,0,9,9,0,6.251074768925946e-09,,0
193962,28,4,331.3764913580248,8527.506300000001,0,10,15,0,6.251074768925946e-09,,0
193965,36,9,1073.5652638095237,10108.968,12,10,12,1,6.251074768925946e-09,,0
193968,69,16,1312.658743627451,23249.484216666668,6,10,10,1,6.251074768925946e-09,,0
193971,30,6,306.78954482758616,8407.710133333334,0,10,14,0,6.251074768925946e-09,,0
193974,73,12,705.949520601852,30472.35481666667,0,10,17,1,6.251074768925946e-09,,0
193977,3,1,0.3164916666666666,0.62965,0,10,10,0,6.251074768925946e-09,,0
193980,3,1,0.3835666666666666,0.7643,0,10,10,0,6.251074768925946e-09,,0
193983,3,1,0.256875,0.50995,0,10,10,0,6.251074768925946e-09,,0
193986,3,1,0.2686083333333333,0.5336333333333333,0,11,11,0,6.251074768925946e-09,,0
193989,3,1,0.2864833333333333,0.5699833333333333,0,11,11,0,6.251074768925946e-09,,0
193992,32,8,887.1163349462365,9928.7641,10,11,13,1,6.251074768925946e-09,,0
193995,6,2,4.119916666666666,18.553116666666664,0,11,12,0,6.251074768925946e-09,,0
193998,40,11,452.2407034188033,9931.55995,0,11,17,0,6.251074768925946e-09,,0
194001,6,2,3.9319,17.335883333333335,0,11,12,0,6.251074768925946e-09,,0
194004,3,1,0.2604083333333333,0.5185166666666666,0,11,11,0,6.251074768925946e-09,,0
194007,6,2,2.0002000000000004,9.047883333333337,0,11,11,0,6.251074768925946e-09,,0
194010,46,9,606.8745499999999,8753.585366666666,2,12,11,1,6.251074768925946e-09,,0
194013,24,7,204.1860478260869,2681.4336166666667,2,12,18,0,6.251074768925946e-09,,0
194016,31,4,332.48964611111114,9033.696366666669,0,12,10,0,6.251074768925946e-09,,0
194019,3,1,0.2842833333333333,0.5658166666666666,0,12,12,0,6.251074768925946e-09,,0
194022,38,8,422.9210914414416,9026.189883333334,0,12,9,0,6.251074768925946e-09,,0
194025,10,2,0.5351962962962963,3.4913499999999997,0,12,13,0,6.251074768925946e-09,,0
194028,6,2,12.186876666666668,59.65846666666666,0,12,13,0,6.251074768925946e-09,,0
194031,42,10,916.9599410569108,10243.111333333334,2,13,15,1,6.251074768925946e-09,,0
194034,20,4,551.2521728070176,8989.85975,0,13,19,0,6.251074768925946e-09,,0
194037,38,8,1199.403641891892,15302.079133333336,0,13,9,1,6.251074768925946e-09,,0
194040,32,7,559.9245370967742,8624.990133333333,0,13,15,0,6.251074768925946e-09,,0
194043,42,8,709.8212796747966,8570.4848,2,13,18,1,6.251074768925946e-09,,0
194046,6,2,3.83416,12.16325,0,13,14,0,6.251074768925946e-09,,0
194049,3,1,0.3517916666666666,0.6973833333333334,0,14,14,0,6.251074768925946e-09,,0
194052,93,16,857.6386858695652,13768.398166666668,4,14,9,1,6.251074768925946e-09,,0
194055,3,1,0.262175,0.5200333333333333,0,14,14,0,6.251074768925946e-09,,0
194058,6,2,0.8499233333333333,3.5239666666666665,0,14,14,0,6.251074768925946e-09,,0
194061,65,11,1015.1276984375,17117.338033333333,20,14,17,1,6.251074768925946e-09,,0
194064,3,1,0.2493,0.49565,0,14,14,0,6.251074768925946e-09,,0
194067,62,9,444.0392844262295,8949.150433333332,0,14,10,1,6.251074768925946e-09,,0
194070,22,8,339.3775555555556,3887.05375,0,14,13,0,6.251074768925946e-09,,0
194073,3,1,0.2910833333333333,0.5655666666666667,0,14,14,0,6.251074768925946e-09,,0
194076,6,2,4.588236666666667,17.729933333333335,0,14,15,0,6.251074768925946e-09,,0
194079,50,11,731.795131632653,9542.64565,2,14,12,1,6.251074768925946e-09,,0
194082,6,2,3.3806966666666662,12.493866666666666,0,15,15,0,6.251074768925946e-09,,0
194085,3,1,0.2737666666666666,0.5326,0,15,15,0,6.251074768925946e-09,,0
194088,46,11,633.6391707407408,9901.692333333334,12,15,10,1,6.251074768925946e-09,,0
194091,46,7,94.5869111111111,3744.8802333333338,0,15,14,0,6.251074768925946e-09,,0
194094,3,1,0.332975,0.6611333333333334,0,16,16,0,6.251074768925946e-09,,0
194097,3,1,0.3329083333333333,0.6614333333333333,0,16,16,0,6.251074768925946e-09,,0
194100,43,13,1052.468921428571,22862.645166666665,8,16,9,1,6.251074768925946e-09,,0
194103,68,11,1006.2517228855722,21078.5269,0,16,12,1,6.251074768925946e-09,,0
194106,3,1,0.3349416666666666,0.6657666666666666,0,16,16,0,6.251074768925946e-09,,0
194109,20,6,237.41652368421057,2615.5687333333335,4,16,20,0,6.251074768925946e-09,,0
194112,63,13,717.8870209677419,9814.007783333333,6,17,15,1,6.251074768925946e-09,,0
194115,25,8,1839.751073611111,36793.54783333334,4,17,9,1,6.251074768925946e-09,,0
